Artikelnummer,Beschreibung,Farbe,Farbbezeichnung,Grösse,Barcode,EK,UVP,Statistische Warennummer,Gewicht,Bemerkung Lieferbarkeit,Qualität,Zertifizierung
M200106465-9959-L,KAPUZENJACKE (langarm) // GOTS - black/lime - L,9959,black/lime,L,4046304171615,94.5,236.3,61033100,0.354,lieferbar ab Lager,70% Schurwolle (kbT)/30% Seide ,GOTS
M200106465-9959-M,KAPUZENJACKE (langarm) // GOTS - black/lime - M,9959,black/lime,M,4046304171608,88.5,221.3,61033100,0.329,lieferbar ab Lager,70% Schurwolle (kbT)/30% Seide ,GOTS
M200106465-9959-S,KAPUZENJACKE (langarm) // GOTS - black/lime - S,9959,black/lime,S,4046304171592,88.5,221.3,61033100,0.31,lieferbar ab Lager,70% Schurwolle (kbT)/30% Seide ,GOTS
M200106465-9959-XL,KAPUZENJACKE (langarm) // GOTS - black/lime - XL,9959,black/lime,XL,4046304171622,94.5,236.3,61033100,0.38,lieferbar ab Lager,70% Schurwolle (kbT)/30% Seide ,GOTS
M200106465-9959-XXL,KAPUZENJACKE (langarm) // GOTS - black/lime - XXL,9959,black/lime,XXL,4046304210086,94.5,236.3,61033100,0.45,lieferbar ab Lager,70% Schurwolle (kbT)/30% Seide ,GOTS
M200204162-2400-L,SHIRT (langarm) // REGULAR FIT // GOTS - tango red - L,2400,tango red,L,4046304209509,43.8,109.5,61099020,0.3,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-2400-M,SHIRT (langarm) // REGULAR FIT // GOTS - tango red - M,2400,tango red,M,4046304209493,43.8,109.5,61099020,0.281,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-2400-S,SHIRT (langarm) // REGULAR FIT // GOTS - tango red - S,2400,tango red,S,4046304209486,43.8,109.5,61099020,0.249,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-2400-XL,SHIRT (langarm) // REGULAR FIT // GOTS - tango red - XL,2400,tango red,XL,4046304209516,46.4,116,61099020,0.302,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-2400-XXL,SHIRT (langarm) // REGULAR FIT // GOTS - tango red - XXL,2400,tango red,XXL,4046304209523,46.4,116,61099020,0.342,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-8100-L,SHIRT (langarm) // REGULAR FIT // GOTS - sky - L,8100,sky,L,4046304209554,43.8,109.5,61099020,0.3,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-8100-M,SHIRT (langarm) // REGULAR FIT // GOTS - sky - M,8100,sky,M,4046304209547,43.8,109.5,61099020,0.281,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-8100-S,SHIRT (langarm) // REGULAR FIT // GOTS - sky - S,8100,sky,S,4046304209530,43.8,109.5,61099020,0.249,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-8100-XL,SHIRT (langarm) // REGULAR FIT // GOTS - sky - XL,8100,sky,XL,4046304209561,46.4,116,61099020,0.302,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-8100-XXL,SHIRT (langarm) // REGULAR FIT // GOTS - sky - XXL,8100,sky,XXL,4046304209578,46.4,116,61099020,0.331,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-9900-L,SHIRT (langarm) // REGULAR FIT // GOTS - black - L,9900,black,L,4046304209608,43.8,109.5,61099020,0.3,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-9900-M,SHIRT (langarm) // REGULAR FIT // GOTS - black - M,9900,black,M,4046304209592,43.8,109.5,61099020,0.281,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-9900-S,SHIRT (langarm) // REGULAR FIT // GOTS - black - S,9900,black,S,4046304209585,43.8,109.5,61099020,0.249,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-9900-XL,SHIRT (langarm) // REGULAR FIT // GOTS - black - XL,9900,black,XL,4046304209615,46.4,116,61099020,0.302,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
M200204162-9900-XXL,SHIRT (langarm) // REGULAR FIT // GOTS - black - XXL,9900,black,XXL,4046304209622,46.4,116,61099020,0.312,lieferbar ab Lager,70% Schurwolle (kbT)/ 28% Seide / 2% Elasthan,GOTS
